id,rle_mask
c80354dce7,9693 4 9788 10 9883 16 9980 20 10077 24 10173 29
c78063e0a6,
d76fdc0c66,9290 3 9386 8 9484 11 9582 14 9681 16 9781 17 9882 17 9982 18 10083 18 10183 19
00f1af5e69,
ccfd0dd652,7877 2 7973 7 8072 9 8172 10 8271 12 8370 14 8468 17 8567 19 8665 22 8764 24 8863 26 8962 28 9060 31 9158 34 9255 38 9353 41 9450 45 9548 48 9646 51 9745 53 9845 54 9945 55 10045 56 10144 58
ad364c186d,1936 21 2034 30 2133 36 2233 39 2330 45 2428 49 2527 53 2627 56 2728 57 2829 58 2930 58 3031 59 3132 60 3233 61 3334 62 3435 63 3536 64 3637 65 3738 65 3839 65 3940 66 4041 66 4142 67 4243 68 4344 69 4445 69 4546 69 4647 70 4748 70 4849 70 4950 70 5051 70 5152 69 5253 69 5354 69 5455 69 5556 69 5657 68 5758 68 5859 67 5960 66 6061 65 6162 65 6263 64 6364 64 6465 64 6566 64 6667 64 6768 64 6869 64 6970 63 7071 63 7172 63 7273 62 7374 61 7475 59 7576 57 7677 55 7778 53 7879 50 7980 48 8081 47 8182 46 8283 46 8384 46 8485 45 8587 44 8689 42 8791 40 8893 37 8995 34 9098 26 9205 11
2194de7683,12 90 113 90 213 91 314 91 414 92 514 93 614 94 714 95 814 96 915 96 1015 97 1116 97 1215 8987
a30307864e,1010 1 1108 4 1207 6 1307 7 1406 9 1505 11 1605 12 1704 14 1804 15 1904 16 2003 18 2103 19 2203 20 2302 22 2402 23 2501 25 2601 26 2700 28 2799 30 2899 31 2998 33 3097 35 3196 37 3294 40 3392 43 3488 48 3585 52 3681 57 3778 61 3871 69 3966 75 4064 78 4161 82 4258 86 4356 89 4454 92 4553 94 4652 96 4751 98 4850 5352
377b6c18d5,7071 2 7172 8 7273 12 7374 15 7475 18 7576 28 7677 44 7778 51 7879 65 7980 70 8081 74 8182 83 8283 91 8378 1824
cd09e4859e,
2e749cfd59,9394 2 9495 5 9596 7 9697 8 9798 9 9899 11 10000 12 10101 13
0e37ae8b14,
eb18014173,7774 4 7871 8 7969 11 8066 15 8163 19 8260 23 8358 26 8455 30 8552 34 8649 38 8746 42 8844 45 8942 48 9039 52 9135 57 9230 63 9324 70 9418 77 9512 84 9607 595
4dd463ca9e,6263 2 6364 3 6465 4 6566 4 6667 4 6768 4 6869 4 6970 4 7071 4 7172 3 7273 3 7374 2 7475 1 9697 1 9798 3 9899 4 10000 5 10101 5
9c740fdea9,
2b4049f833,1 909 911 100 1014 98 1115 98 1216 98 1317 98 1419 97 1520 97 1621 97 1722 97 1823 97 1924 97 2026 96 2128 95 2229 95 2330 95 2432 94 2533 94 2635 93 2737 92 2838 92 2940 91 3042 90 3144 89 3245 89 3347 88 3448 88 3549 88 3650 88 3751 88 3852 88 3953 88 4054 88 4155 88 4256 88 4357 88 4458 88 4560 87 4661 87 4762 87 4863 87 4964 87 5066 86 5167 86 5269 85 5370 85 5471 85 5573 84 5674 84 5775 84 5876 84 5977 84 6078 84 6178 85 6279 85 6380 85 6481 85 6582 85 6684 84 6785 84 6887 83 6988 83 7089 83 7191 82 7292 82 7393 82 7494 82 7595 82 7697 81 7798 81 7899 81 8001 80 8102 80 8203 80 8303 81 8405 80 8506 80 8607 80 8708 80 8809 80 8910 80 9011 80 9112 80 9214 79 9315 79 9416 79 9517 79 9618 79 9719 79 9820 79 9921 79 10022 79 10123 79
659b1e0690,1 83 102 83 203 82 304 81 405 79 506 77 607 75 708 72 809 69 910 67 1011 65 1112 63 1213 61 1314 59 1415 58 1516 56 1617 55 1718 53 1819 51 1920 49 2021 47 2122 46 2223 45 2324 44 2425 43 2526 42 2627 41 2728 40 2829 39 2930 38 3031 37 3132 36 3233 35 3334 34 3435 33 3536 33 3637 32 3738 31 3839 29 3940 28 4041 27 4142 26 4243 24 4344 23 4445 22 4546 21 4647 20 4748 18 4849 17 4950 15 5051 13 5152 12 5253 11 5354 10 5455 9 5556 8 5657 7 5758 6 5859 5 5960 4 6061 3 6162 2
c0d95beb5f,1 2217 2223 91 2324 87 2425 83 2526 78 2627 75 2728 9 2746 54 2829 6 2848 50 2930 3 2949 47 3050 44 3151 41 3253 37 3355 34 3459 28 3563 21 3666 15 3771 8
3b6ed42600,5253 1 5354 2 5455 3 5556 4 5657 4 5758 5 5859 6 5960 8 6061 9 6162 10 6263 10 6364 11 6465 12 6566 13 6667 14 6768 15 6869 15 6970 16 7071 17 7172 17 7273 17 7374 18 7475 18 7576 19 7677 19 7778 20 7879 20 7980 21 8081 21 8182 22 8283 22 8384 23 8485 23 8586 24 8687 24 8788 25 8889 25 8990 25 9091 25 9192 25 9293 25 9394 25 9495 26 9596 26 9697 26 9798 26 9899 26 10000 26 10101 26
914f9a2e4e,1 2220 2223 98 2324 97 2425 96 2526 96 2627 95 2728 96 2829 96 2930 97 3031 97 3132 98 3233 99 3334 100 3435 100 3536 100 3637 100 3738 98 3839 97 3940 96 4041 95 4142 94 4243 93 4344 92 4445 90 4546 88 4647 87 4748 86 4849 85 4950 84 5051 83 5152 81 5253 80 5354 79 5455 78 5556 77 5657 76 5758 75 5859 74 5960 73 6061 71 6162 70 6263 26 6302 27 6413 9
b97a4c857d,
e4096090e6,8986 4 9084 7 9181 11 9279 14 9376 18 9473 22 9568 28 9663 34 9760 38 9857 42 9953 47 10049 52 10146 56
046cba545c,
2b185ef472,3824 3 3924 4 4025 4 4126 4 4227 5 4327 8 4427 18 4527 19 4628 19 4729 19 4829 20 4930 20 5031 20 5132 20 5233 20 5333 21 5431 24 5530 26 5630 27 5730 28 5829 30 5929 31 6029 32 6129 33 6229 34 6328 36 6427 38 6527 39 6627 40 6727 41 6826 43 6926 44 7026 45 7127 45 7228 45 7329 45 7430 45 7531 45 7632 45 7733 45 7833 46 7934 46 8035 46 8136 46 8238 45 8341 43 8443 42 8550 36 8653 34 8756 32 8858 31 8961 29 9063 28 9165 27 9266 27 9368 26 9469 26 9572 24 9674 23 9776 22 9877 22 9979 21 10081 20 10182 20
22986eba07,83 19 184 19 285 19 386 19 487 19 589 18 690 18 792 17 893 17 994 17 1095 17 1196 17 1297 17 1398 17 1499 17 1600 17 1701 17 1802 17 1904 16 2006 15 2108 14 2210 13 2315 9 2417 8 2518 8 2619 8 2721 7 2823 6 2925 5 3027 4 3130 2
5e713bea12,
1d23853728,
0a3b7696cf,
2a7b5e1f16,
10aa861f59,
f57a53da45,
f094e60180,
dec41374ce,1 48 102 47 203 47 304 46 405 45 506 44 607 44 708 43 809 42 910 41 1011 41 1112 40 1213 39 1314 38 1415 37 1516 36 1617 35 1718 33 1819 32 1920 31 2021 29 2122 27 2223 26 2324 25 2425 23 2526 22 2627 21 2728 19 2829 18 2930 17 3031 16 3132 15 3233 14 3334 13 3435 12 3536 10 3637 9 3738 8 3839 7 3940 7 4041 6 4142 5 4243 5 4344 4 4445 3 4546 2 4647 2 4748 1
7af335b97b,
1ddf6944a7,1 93 102 93 203 92 304 90 405 89 506 88 607 87 708 86 809 85 910 84 1011 82 1112 81 1213 80 1314 79 1415 77 1516 76 1617 75 1718 74 1819 73 1920 72 2021 71 2122 70 2223 69 2324 68 2425 67 2526 66 2627 66 2728 65 2829 64 2930 63 3031 62 3132 61 3233 60 3334 59 3435 58 3536 57 3637 57 3738 56 3839 55 3940 54 4041 53 4142 53 4243 52 4344 51 4445 51 4546 50 4647 49 4748 48 4849 47 4950 47 5051 46 5152 45 5253 44 5354 43 5455 42 5556 41 5657 41 5758 40 5859 39 5960 39 6061 39 6162 39 6263 39 6364 39 6465 40 6566 40 6667 40 6768 41 6869 41 6970 42 7071 42 7172 43 7273 43 7374 43 7475 43 7576 43 7677 43 7778 43 7879 42 7980 42 8081 42 8182 41 8283 41 8384 40 8485 40 8586 39 8687 38 8788 37 8889 36 8990 35 9091 34 9192 33 9293 32 9394 32 9495 31 9596 30 9697 28 9798 27 9899 26 10000 25 10101 24
0ce2690857,1 903 906 98 1008 97 1110 95 1213 93 1314 93 1415 93 1516 92 1617 92 1718 92 1819 92 1920 91 2021 91 2122 90 2223 90 2324 88 2425 86 2526 85 2627 84 2728 84 2829 84 2930 83 3031 83 3132 83 3233 84 3334 84 3435 84 3536 84 3637 84 3738 84 3839 84 3940 84 4041 84 4142 84 4243 83 4344 83 4445 83 4546 82 4647 82 4748 82 4849 83 4950 83 5051 83 5152 83 5253 83 5354 84 5455 84 5556 85 5657 85 5758 86 5859 86 5960 87 6061 87 6162 88 6263 89 6364 89 6465 90 6566 90 6667 90 6768 91 6869 92 6970 92 7071 93 7172 93 7273 93 7374 94 7475 94 7576 94 7677 95 7778 95 7879 96 7980 96 8081 96 8182 96 8283 97 8384 97 8485 97 8586 98 8687 98 8788 98 8889 98 8990 99 9091 99 9192 99 9293 99 9394 100 9495 100 9596 100 9697 505
2ced1f6e8f,
a366e0eeae,1425 8 1516 40 1617 78 1700 6 1718 97 1819 8383
087075f0f2,
300c287220,
26346acb80,
658b78124a,
02f36ca5ec,45 57 146 57 247 57 347 58 448 58 549 58 649 59 749 60 850 60 950 61 1050 62 1151 62 1252 62 1353 62 1454 62 1555 62 1655 63 1756 63 1856 64 1957 64 2058 64 2160 63 2261 63 2361 64 2462 64 2563 64 2664 64 2764 65 2865 65 2966 65 3067 65 3168 65 3269 65 3370 65 3470 66 3571 66 3672 66 3773 66 3874 66 3974 67 4075 67 4176 67 4276 68 4377 68 4478 68 4579 68 4680 68 4781 68 4881 69 4982 69 5082 70 5183 70 5284 70 5385 70 5486 70 5587 70 5688 70 5789 70 5890 70 5991 70 6092 70 6193 70 6295 69 6396 69 6497 69 6598 69 6699 69 6800 69 6901 69 7001 70 7102 70 7203 70 7304 70 7406 69 7507 69 7609 68 7710 68 7811 68 7912 68 8014 67 8115 67 8217 66 8318 66 8419 66 8519 67 8620 67 8721 67 8822 67 8923 67 9024 67 9126 66 9227 66 9328 66 9429 66 9530 66 9631 66 9732 66 9833 66 9935 65 10037 64 10138 64
03672c1b75,
aa82830b4f,74 28 175 28 277 27 378 27 479 27 580 27 681 27 782 27 883 27 984 27 1084 28 1185 28 1286 28 1387 28 1488 28 1590 27 1691 27 1793 26 1895 25 1996 25 2099 23 2201 22 2302 22 2404 21 2505 21 2606 21 2707 21 2809 20 2910 20 3012 19 3114 18 3216 17 3318 16 3420 15 3522 14 3625 12 3727 11 3830 9 3933 7 4036 5 4138 4 4241 2 4343 1
a99d486d6f,
5281d67da6,1 1315 1321 94 1438 78 1545 72 1653 65 1760 59 1865 55 1970 51 2082 40 2186 37 2289 35 2392 33 2496 30 2605 22 2711 17 2816 13 8483 2 8580 6 8677 10 8768 20 8861 28 8956 34 9003 17 9051 44 9097 1105
fdd6fb200a,
97099ae7b2,3637 2 3738 5 3839 10 3851 3 3879 6 3938 56 4034 6168
3ffa242fa1,1210 3 1310 4 1409 6 1509 7 1608 9 1707 11 1806 13 1904 16 2003 18 2102 20 2201 22 2300 24 2399 26 2499 27 2598 29 2697 31 2796 33 2896 34 2996 35 3095 37 3195 38 3296 38 3397 38 3498 38 3599 38 3699 39 3800 39 3901 39 4002 39 4104 38 4205 38 4306 38 4408 37 4509 37 4610 37 4711 37 4811 38 4912 38 5013 38 5114 38 5215 38 5317 37 5418 37 5520 36 5623 34 5726 32 5830 29 5931 29 6032 29 6133 29 6234 29 6336 28 6437 28 6538 28 6639 28 6740 28 6841 28 6942 28 7042 29 7143 29 7244 29 7345 29 7447 28 7548 28 7650 27 7751 27 7852 27 7954 26 8055 26 8157 25 8259 24 8362 22 8464 21 8566 20 8669 18 8772 16 8875 14 8978 12 9082 9 9187 5
9e346a910c,1 84 102 84 203 83 304 83 405 83 506 83 607 82 708 81 809 80 910 79 1011 78 1112 77 1213 76 1314 75 1415 74 1516 73 1617 72 1718 71 1819 71 1920 70 2021 69 2122 68 2223 67 2324 66 2425 64 2526 63 2627 61 2728 58 2829 53 2930 48 3031 44 3132 41 3235 34 3347 17 3455 4
94bcae761a,5859 6 5960 9 5987 37 6050 4 6061 72 6143 4059
f66b2e3432,3434 1 3534 2 3635 2 3736 2 3837 2 3937 3 4038 3 4139 3 4240 3 4341 3 4442 3 4543 3 4644 3 4745 3 4845 4 4945 5 5045 6 5146 6 5246 7 5347 7 5448 7 5549 7 5650 7 5751 7 5851 8 5952 8 6053 8 6153 9 6254 9 6355 9 6457 8 6558 8 6660 7 6761 7 6863 6 6964 6 7065 6 7167 5 7268 5 7370 4 7471 4 7573 3 7674 3 7776 2 7878 1
86f8e8b9b0,1 69 102 69 203 70 304 70 405 71 506 71 607 72 708 72 809 73 910 74 1011 74 1112 75 1213 76 1314 77 1415 77 1516 77 1617 77 1718 77 1819 78 1920 78 2021 78 2122 78 2223 78 2324 79 2425 79 2526 79 2627 80 2728 80 2829 80 2930 80 3031 80 3132 81 3233 81 3334 81 3435 81 3536 81 3637 80 3738 80 3839 79 3940 79 4041 79 4142 79 4243 79 4344 79 4445 79 4546 80 4647 80 4748 80 4849 80 4950 80 5051 80 5152 80 5253 80 5354 80 5455 79 5556 79 5657 79 5758 79 5859 78 5960 78 6061 78 6162 78 6263 78 6364 78 6465 78 6566 78 6667 78 6768 78 6869 79 6970 79 7071 79 7172 80 7273 80 7374 81 7475 81 7576 82 7677 82 7778 83 7879 84 7980 85 8081 85 8182 86 8283 87 8384 87 8485 88 8586 89 8687 90 8788 90 8889 91 8990 92 9091 92 9192 93 9293 94 9394 95 9495 95 9596 95 9697 96 9798 96 9899 96 10000 96 10101 96
f94f2ddfcd,29 73 129 74 230 74 331 74 431 75 532 75 633 75 733 76 833 77 933 78 1033 79 1133 80 1233 81 1334 81 1435 81 1536 81 1638 80 1739 80 1841 79 1942 79 2043 79 2144 79 2245 79 2346 79 2447 79 2548 79 2648 80 2749 80 2850 80 2951 80 3052 80 3154 79 3255 79 3356 79 3457 79 3557 80 3657 81 3757 82 3857 83 3956 85 4056 86 4156 87 4255 89 4355 90 4455 91 4557 90 4658 90 4759 90 4860 90 4961 90 5061 91 5162 91 5263 91 5363 92 5463 93 5563 94 5664 94 5765 94 5865 95 5966 95 6067 95 6168 95 6269 95 6370 95 6471 95 6572 24 6597 70 6673 24 6699 69 6773 25 6800 69 6874 24 6902 68 6975 23 7003 68 7076 22 7105 67 7176 22 7208 65 7275 22 7310 87 7413 83 7516 80 7618 78 7719 78 7821 77 7922 77 8024 76 8125 77 8226 77 8327 77 8428 77 8530 77 8631 77 8732 77 8833 78 8934 78 9035 79 9137 78 9239 78 9341 78 9442 79 9544 79 9646 80 9748 80 9849 81 9951 80 10052 81 10154 48
d075ac58be,
cc4d4d7351,17 85 117 86 218 86 319 86 420 86 520 87 621 87 722 87 822 88 923 88 1024 88 1124 89 1224 90 1324 91 1424 92 1524 93 1624 94 1724 95 1822 8380
68de95fb39,1 85 102 85 203 85 304 84 405 84 506 84 607 84 708 84 809 85 910 85 1011 86 1112 87 1213 87 1314 88 1415 89 1516 89 1617 89 1718 89 1819 90 1920 90 2021 90 2122 90 2223 90 2324 90 2425 90 2526 89 2627 89 2728 89 2829 88 2930 87 3031 86 3132 85 3233 84 3334 83 3435 83 3536 83 3637 83 3738 83 3839 82 3940 82 4041 80 4142 78 4243 76 4344 74 4445 72 4546 71 4647 70 4748 69 4849 68 4950 67 5051 67 5152 67 5253 67 5354 66 5455 66 5556 66 5657 66 5758 67 5859 68 5960 70 6061 75 6162 79 6263 82 6364 83 6465 84 6566 84 6667 85 6768 85 6869 86 6970 86 7071 86 7172 87 7273 87 7374 87 7475 86 7576 86 7677 86 7778 86 7879 87 7980 87 8081 88 8182 88 8283 89 8384 90 8485 90 8586 91 8687 92 8788 93 8889 94 8990 94 9091 94 9192 94 9293 93 9394 93 9495 93 9596 94 9697 95 9798 98 9899 303
a9066a933d,5712 9 5806 24 5837 1 5904 43 5952 8 6001 60 6096 66 6187 76 6284 80 6384 81 6483 86 6582 91 6682 3520
6dc362f696,
770d038a86,8980 10 9069 22 9153 39 9246 47 9340 54 9432 63 9526 70 9619 78 9715 83 9810 89 9904 298
3d19cc455e,
ca2cc667dc,
441adcda4d,1 9292 9294 100 9397 98 9500 96 9604 93 9708 90 9812 87 9917 83 10021 80 10128 74
0e91ebd824,52 50 152 51 251 53 350 55 449 57 548 59 648 60 748 61 849 61 950 61 1051 61 1152 61 1253 61 1354 61 1454 62 1554 63 1653 65 1752 67 1851 69 1949 72 2041 81 2135 88 2231 93 2327 4138 6466 100 6572 95 6675 93 6777 92 6879 91 6981 90 7081 91 7182 91 7284 90 7386 89 7487 89 7589 88 7690 88 7792 87 7894 86 7996 85 8097 85 8199 84 8301 83 8402 83 8504 82 8604 83 8705 83 8807 82 8908 82 9010 81 9112 80 9214 79 9315 79 9417 78 9518 78 9619 78 9720 78 9821 78 9923 77 10024 77 10126 76
19112f71b9,
c9ba1867cc,
5398848bf1,1 2828 2830 100 2935 96 3039 93 3143 90 3259 75 3375 60 3479 57 3585 52 3689 49 3793 46 3899 41 4006 35 4110 32 4214 29 4318 26 4421 24 4524 22 4626 21 4729 19 4831 18 4933 17 5035 16 5137 15 5239 14 5341 13 5442 13 5544 12 5646 11 5748 10 5849 10 5951 9 6052 9 6154 8 6255 8 6357 7 6458 7 6559 7 6660 7 6762 6 6863 6 6964 6 7066 5 7167 5 7268 5 7370 4 7471 4 7572 4 7673 4 7774 4 7875 4 7977 3 8078 3 8179 3 8280 3 8381 3 8482 3 8583 3 8684 3 8785 3 8886 3 8987 3 9088 3 9189 3 9290 3 9392 2 9493 2 9594 2 9695 2 9796 2 9897 2 9999 1 10100 1 10201 1
942bf47b58,1 1620 1625 94 1745 74 1850 70 1954 67 2058 64 2165 17 2192 31 2300 24 2409 16 2515 11 2619 8 2724 4 6634 6 6732 12 6826 24 6924 34 7023 38 7123 46 7218 55 7317 57 7417 58 7517 59 7600 77 7698 80 7797 82 7897 83 7996 85 8095 87 8195 88 8294 90 8393 92 8493 93 8593 94 8692 96 8789 1413
b959545cfc,
6e3a815b3e,
9da95ae912,84 18 185 18 285 19 386 19 486 20 587 20 688 20 788 21 888 22 988 23 1088 24 1189 24 1289 25 1388 27 1487 29 1585 32 1684 34 1784 35 1884 36 1984 37 2084 38 2184 39 2283 41 2381 44 2479 47 2578 49 2676 52 2776 53 2875 55 2975 56 3076 56 3177 56 3277 57 3378 57 3478 58 3579 58 3678 60 3778 61 3878 62 3979 62 4080 62 4180 63 4281 63 4383 62 4483 63 4584 63 4685 63 4787 62 4888 62 4990 61 5092 60 5193 60 5294 60 5395 60 5496 60 5597 60 5698 60 5799 60 5899 61 6000 61 6101 61 6201 62 6302 62 6404 61 6505 61 6606 61 6707 61 6809 60 6910 60 7010 61 7111 61 7211 62 7312 62 7411 64 7511 65 7611 66 7711 67 7811 68 7911 69 8011 70 8111 71 8211 72 8310 74 8408 77 8508 78 8607 80 8707 81 8807 82 8907 83 9006 85 9105 87 9205 88 9305 89 9405 90 9506 90 9607 90 9708 90 9808 91 9909 91 10010 91 10111 91
f66e94caad,1 16 102 16 203 15 304 15 405 15 506 13 607 11 708 10 809 10 910 9 1011 10 1112 10 1213 10 1314 11 1415 12 1516 13 1617 13 1718 14 1819 15 1920 15 2021 16 2122 16 2223 17 2324 17 2425 17 2526 17 2627 17 2728 17 2829 17 2930 17 3031 17 3132 18 3233 18 3334 18 3435 19 3536 19 3637 19 3738 20 3839 21 3940 22 4041 23 4142 24 4243 25 4344 26 4445 28 4546 29 4647 30 4748 32 4849 33 4950 34 5051 35 5152 35 5253 36 5354 37 5455 37 5556 37 5657 37 5758 37 5859 36 5960 36 6061 36 6162 35 6263 34 6364 34 6465 33 6566 32 6667 31 6768 31 6869 30 6970 29 7071 28 7172 27 7273 26 7374 25 7475 23 7576 22 7677 20 7778 19 7879 18 7980 17 8081 15 8182 14 8283 12 8384 10 8485 8 8586 6 8687 5 8788 4 8889 3 8990 2 9091 2 9192 2 9293 2 9394 2 9495 2 9596 2 9697 2 9798 2 9899 2 10000 3 10101 3
74b9b40ef0,
112774ba35,7367 7 7463 12 7555 21 7648 29 7745 33 7844 35 7943 37 8043 38 8143 39 8243 40 8344 40 8445 40 8545 41 8646 41 8747 41 8849 40 8950 40 9051 40 9152 40 9253 40 9353 41 9453 42 9553 43 9654 43 9755 43 9856 43 9957 43 10059 42 10160 42
4ce77cc568,1 4142 4146 97 4248 96 4349 96 4450 96 4551 97 4651 501 5153 100 5256 98 5357 98 5458 98 5558 99 5659 99 5759 100 5860 100 5961 100 6062 100 6163 100 6264 14 6281 96 6384 94 6491 88 6593 87 6697 85 6802 81 6905 79 7008 77 7111 61 7176 10 7214 59 7277 10 7317 57 7378 10 7418 57 7479 10 7520 56 7579 11 7622 55 7680 11 7724 54 7781 10 7825 54 7882 10 7926 54 7983 9 8027 54 8085 6 8128 54 8186 5 8229 54 8286 6 8330 54 8387 6 8431 54 8488 6 8532 54 8589 6 8634 53 8690 6 8735 53 8792 5 8835 54 8893 5 8936 54 8994 5 9036 55 9095 5 9136 56 9196 5 9236 57 9296 7 9336 58 9397 7 9435 60 9498 8 9534 62 9599 9 9632 65 9700 10 9730 68 9801 11 9829 70 9903 11 9927 73 10004 13 10025 76 10105 97
f50c1f8bce,
7fdbce1fca,
17bfb214ad,5152 1 5253 2 5354 3 5455 3 5556 4 5657 5 5758 6 5859 7 5960 8 6061 9 6162 11 6263 12 6364 13 6465 15 6566 16 6667 17 6768 18 6869 19 6970 20 7071 21 7172 22 7273 22 7374 23 7475 23 7576 24 7677 24 7778 24 7879 25 7980 25 8081 26 8182 26 8283 26 8384 26 8485 27 8586 27 8687 27 8788 27 8889 27 8990 28 9091 28 9192 28 9293 29 9394 29 9495 29 9596 29 9697 30 9798 30 9899 31 10000 31 10101 31
cbc13d1a01,
a0ae63c9bc,
514f87c157,
f3ab5cd2c9,
1ef4ad65ac,1 60 102 60 203 59 304 59 405 58 506 58 607 57 708 56 809 55 910 55 1011 54 1112 53 1213 53 1314 52 1415 51 1516 49 1617 48 1718 47 1819 46 1920 45 2021 44 2122 43 2223 42 2324 41 2425 41 2526 39 2627 38 2728 36 2829 35 2930 34 3031 33 3132 32 3233 31 3334 30 3435 28 3536 27 3637 26 3738 25 3839 23 3940 22 4041 20 4142 19 4243 17 4344 16 4445 14 4546 12 4647 11 4748 9 4849 8 4950 7 5051 5 5152 4 5253 3 5354 1
2d0eaa0a25,1 17 102 17 203 16 304 14 405 12 506 10 607 8 708 6
f8a1f29b78,
a401ccdd89,
bb895d5015,1 13 102 13 203 13 304 14 405 14 506 15 607 15 708 16 809 16 910 17 1011 17 1112 18 1213 18 1314 19 1415 20 1516 21 1617 21 1718 22 1819 22 1920 23 2021 24 2122 24 2223 25 2324 26 2425 27 2526 28 2627 29 2728 30 2829 31 2930 32 3031 33 3132 34 3233 35 3334 36 3435 37 3536 38 3637 39 3738 40 3839 41 3940 42 4041 42 4142 43 4243 44 4344 45 4445 45 4546 46 4647 47 4748 47 4849 48 4950 49 5051 49 5152 50 5253 51 5354 51 5455 52 5556 53 5657 54 5758 55 5859 55 5960 56 6061 57 6162 58 6263 59 6364 60 6465 61 6566 62 6667 63 6768 64 6869 65 6970 66 7071 67 7172 68 7273 69 7374 70 7475 71 7576 72 7677 73 7778 74 7879 75 7980 76 8081 77 8182 78 8283 78 8384 79 8485 80 8586 80 8692 76 8795 75 8898 73 9001 72 9104 70 9206 70 9309 68 9411 68 9514 66 9616 65 9719 64 9821 63 9924 62 10026 61 10129 59
0fa1e2ec0d,1 61 102 62 203 63 304 65 405 66 506 68 607 70 708 72 809 73 910 74 1011 74 1112 74 1213 73 1314 73 1415 73 1516 73 1617 74 1718 74 1819 75 1920 75 2021 76 2122 76 2223 77 2324 78 2425 80 2526 81 2627 82 2728 82 2829 84 2930 85 3031 85 3132 86 3233 86 3334 85 3435 84 3536 83 3637 81 3738 81 3839 81 3940 81 4041 82 4142 82 4243 84 4344 86 4445 88 4546 90 4647 93 4748 95 4849 96 4950 97 5051 98 5152 98 5253 99 5354 706 6061 98 6162 97 6263 96 6364 95 6465 96 6566 96 6667 97 6768 97 6869 98 6970 98 7071 99 7172 99 7273 100 7374 2828
859c40e162,1 78 102 78 203 79 304 79 405 79 506 79 607 79 708 80 809 80 910 81 1011 81 1112 82 1213 82 1314 83 1415 83 1516 83 1617 83 1718 84 1819 84 1920 84 2021 85 2122 85 2223 86 2324 87 2425 88 2526 88 2627 88 2728 87 2829 83 2930 77 3031 73 3132 72 3233 71 3334 71 3435 71 3536 70 3637 69 3738 68 3839 68 3940 67 4041 67 4142 66 4243 66 4344 65 4445 65 4546 65 4647 66 4748 66 4849 67 4950 68 5051 69 5152 70 5253 70 5354 70 5455 70 5556 70 5657 70 5758 70 5859 70 5960 70 6061 70 6162 70 6263 69 6364 69 6465 69 6566 68 6667 69 6768 69 6869 69 6970 70 7071 71 7172 72 7273 73 7374 73 7475 73 7576 73 7677 73 7778 72 7879 72 7980 72 8081 73 8182 73 8283 75 8384 75 8485 76 8586 76 8687 75 8788 72 8889 67 8990 48 9091 41 9192 38 9293 36 9394 35 9495 35 9596 34 9697 33 9798 32 9899 31 10000 30 10101 29
6d91979be6,6969 1 7068 3 7168 4 7267 6 7366 8 7465 10 7564 12 7664 13 7763 15 7862 17 7961 19 8060 21 8159 23 8258 25 8357 27 8455 30 8554 32 8653 34 8752 36 8851 38 8950 40 9050 41 9149 43 9249 44 9350 44 9450 45 9551 45 9651 46 9752 46 9853 46 9954 46 10055 46 10156 46
3223aabdaa,
5bef437307,1650 36 1700 18 1747 72 1844 76 1934 4 1939 82 2025 6169 8197 21 8224 69 8301 12 8329 63 8403 6 8436 49 8507 1 8540 46 8644 43 8748 40 8851 38 8954 36 9061 30 9173 19 9278 3 9282 11 9389 5 9492 3
c8682f2387,
474cb70429,80 22 180 23 280 24 380 25 479 27 579 28 679 29 779 30 879 31 979 32 1079 33 1179 34 1279 35 1378 37 1478 38 1577 40 1677 41 1776 43 1876 44 1976 45 2076 46 2176 47 2276 48 2376 49 2476 50 2576 51 2677 51 2777 52 2878 52 2978 53 3079 53 3179 54 3279 55 3379 56 3479 57 3579 58 3679 59 3780 59 3880 60 3980 61 4080 62 4181 62 4281 63 4381 64 4482 64 4582 65 4682 66 4783 66 4883 67 4984 67 5084 68 5184 69 5285 69 5386 69 5486 70 5587 70 5689 69 5790 69 5891 69 5992 69 6093 69 6194 69 6296 68 6397 68 6498 68 6600 67 6701 67 6802 67 6904 66 7005 66 7106 66 7207 66 7309 65 7410 65 7511 65 7613 64 7714 64 7815 64 7917 63 8018 63 8119 63 8220 63 8322 62 8423 62 8524 62 8625 62 8725 63 8826 63 8927 63 9027 64 9128 64 9228 65 9329 65 9430 65 9531 65 9632 65 9733 65 9834 65 9935 65 10036 65 10137 65
d7c57f676e,8775 13 8870 19 8966 24 9061 30 9158 34 9254 39 9351 43 9447 48 9544 52 9641 56 9738 60 9836 63 9934 66 10033 68 10132 70
270c61a3f4,
3d21e1dc58,
7a88625b83,
24bb32f0f8,
b0fa04add4,1 3631 3637 87 3738 77 3839 45 3940 29 4041 15 4142 6
c60bdbbcae,
241f9702a2,
069b571f97,1 42 102 41 203 40 304 39 405 37 506 33 607 26 708 18 809 11 910 6
ad292a8043,
abbb0b44df,
ee3e2a6b0b,
8a9780932d,
a38c6bd807,1 10201
e94b092cc1,
4572bc04b2,6970 2 7071 4 7172 5 7273 8 7374 11 7475 15 7576 17 7677 20 7778 22 7879 25 7980 26 8081 27 8182 29 8283 30 8384 31 8485 33 8586 35 8687 37 8788 40 8889 42 8990 44 9091 48 9192 54 9293 57 9394 59 9495 62 9596 65 9697 68 9798 72 9899 74 10000 75 10101 76
