id,rle_mask
c793818b13,
1d2d268bbc,75 27 176 27 278 26 381 24 483 23 584 23 685 23 786 23 887 23 988 23 1091 21 1194 19 1297 17 1401 14 1505 11 1609 8 1713 5 1817 2
240285633f,1 4843 4849 91 4950 84 5051 79 5152 76 5253 74 5354 72 5455 71 5556 70 5657 69 5758 68 5859 67 5960 67 6061 66 6162 66 6263 65 6364 64 6465 63 6566 61 6667 60 6768 59 6869 58 6970 57 7071 56 7172 56 7273 56 7374 55 7475 55 7576 55 7677 55 7778 55 7879 55 7980 55 8081 55 8182 55 8283 53 8384 50 8485 45 8586 38 8687 37 8788 35 8889 33 8990 31 9091 30 9192 29 9293 27 9394 26 9495 24 9596 23 9697 21 9798 17 9899 13 10000 9 10101 7
8d7b7baf47,398 7 493 13 576 31 663 45 752 54 836 67 910 91 1011 87 1112 83 1213 77 1314 71 1415 64 1516 59 1617 54 1718 50 1819 45 1920 41 2021 38 2122 35 2223 27 2324 23 2425 20 2526 16 2627 13 2728 9 2829 6 2930 3 5065 6 5164 10 5263 22 5361 34 5460 43 5556 55 5657 60 5758 63 5859 66 5960 69 6061 73 6162 76 6263 78 6364 80 6467 80 6569 80 6671 80 6773 79 6874 80 6975 80 7077 79 7178 79 7280 79 7381 80 7483 80 7585 80 7686 81 7787 82 7889 83 7990 84 8091 85 8192 85 8293 86 8394 86 8495 86 8595 88 8695 89 8796 89 8896 89 8997 89 9098 89 9199 87 9300 86 9402 83 9503 81 9604 80 9705 78 9806 77 9907 75 10008 74 10109 73
51ed1f2aed,36 29 137 28 239 27 340 27 441 26 543 25 644 25 745 25 846 25 946 26 1047 26 1147 27 1247 28 1348 28 1448 29 1549 29 1649 30 1749 32 1849 33 1949 34 2048 36 2146 39 2246 41 2346 42 2446 43 2546 45 2646 46 2745 49 2845 50 2945 51 3045 52 3144 55 3244 56 3344 57 3443 60 3543 61 3643 63 3743 64 3843 66 3942 68 4042 70 4142 72 4243 72 4344 73 4445 74 4546 75 4647 76 4748 77 4849 78 4950 79 5051 80 5152 81 5253 82 5354 84 5455 85 5556 87 5657 88 5758 89 5859 91 5960 92 6061 93 6162 95 6263 96 6364 97 6465 97 6566 98 6667 98 6768 99 6869 99 6970 100 7071 3131
594fb5e201,1 6160 6162 96 6263 94 6364 91 6465 88 6566 86 6667 84 6768 82 6869 80 6970 78 7071 77 7172 74 7273 53 7334 2 7374 42 7486 13
ba13dbaa29,
5e5447c74c,
a63c9474ad,1 79 102 79 203 79 304 79 405 80 506 80 607 80 708 81 809 81 910 81 1011 81 1112 81 1213 81 1314 81 1415 81 1516 81 1617 82 1718 82 1819 82 1920 82 2021 82 2122 82 2223 83 2324 83 2425 84 2526 85 2627 85 2728 85 2829 85 2930 85 3031 86 3132 86 3233 86 3334 86 3435 86 3536 86 3637 86 3738 86 3839 85 3940 83 4041 79 4142 76 4243 75 4344 75 4445 74 4546 74 4647 74 4748 74 4849 74 4950 73 5051 72 5152 71 5253 70 5354 69 5455 68 5556 67 5657 66 5758 65 5859 64 5960 62 6061 60 6162 53 6263 47 6364 23 6465 4
441e322b5a,
e953b8fb9d,
eb4b2816ca,3932 8 4021 20 4113 29 4206 37 4300 44 4394 51 4488 77 4578 5624
9061243d58,
d2557e5d59,1 49 102 49 203 49 304 49 405 49 506 49 607 49 708 50 809 50 910 51 1011 52 1112 52 1213 52 1314 53 1415 53 1516 53 1617 53 1718 53 1819 54 1920 54 2021 54 2122 54 2223 55 2324 55 2425 55 2526 55 2627 55 2728 55 2829 54 2930 54 3031 53 3132 52 3233 52 3334 51 3435 49 3536 48 3637 47 3738 46 3839 45 3940 44 4041 42 4142 41 4243 39 4344 38 4445 37 4546 36 4647 35 4748 34 4849 33 4950 32 5051 30 5152 29 5253 26 5354 24 5455 21 5556 19 5657 16 5758 14 5859 11 5960 9 6061 7 6162 5 6263 3
35277a6516,
20676ad11f,
1e4a6b81a3,1 7979 7985 96 8093 89 8197 86 8302 82 8408 3 8414 71 8521 63 8626 58 8730 53 8836 20 8861 13 8938 17 9041 13 9144 5
bca07dbbec,4142 2 4243 3 4344 3 4445 4 4546 4 4647 4 4748 5 4849 5 4950 6 5051 6 5152 7 5253 7 5354 8 5455 8 5556 8 5657 9 5758 9 5859 9 5960 10 6061 10 6162 10 6263 10 6364 10 6465 10 6566 10 6667 10 6768 10 6869 10 6970 10 7071 11 7172 11 7273 11 7374 11 7475 11 7576 12 7677 12 7778 12 7879 12 7980 12 8081 12 8182 13 8283 13 8384 14 8485 14 8586 15 8687 16 8788 16 8889 17 8990 17 9091 18 9192 18 9293 18 9394 18 9495 19 9596 18 9697 18 9798 18 9899 17 10000 17 10101 16
3c0f1d465a,10000 1 10101 2
d6eb3700b1,1 7070 7072 100 7174 99 7276 98 7378 97 7481 95 7584 93 7686 92 7789 90 7890 90 7992 89 8093 89 8195 88 8296 88 8398 87 8499 87 8601 86 8703 85 8805 84 8906 84 9008 83 9109 83 9211 82 9312 82 9414 81 9516 80 9617 80 9719 79 9821 78 9924 76 10026 75 10127 75
a5055b4e51,40 62 140 63 240 64 340 65 440 66 540 67 640 68 740 69 840 70 940 71 1041 71 1140 73 1240 74 1340 75 1439 77 1539 78 1639 79 1738 81 1838 82 1937 84 2036 86 2135 88 2233 91 2330 95 2427 7775
ab4a9da299,1104 8 1194 19 1287 27 1380 35 1475 41 1571 46 1665 53 1759 60 1854 66 1951 70 2050 72 2149 74 2249 75 2349 76 2448 78 2548 79 2647 81 2747 82 2845 85 2938 93 3034 5148 8187 96 8295 89 8401 84 8507 79 8613 74 8718 70 8823 66 8928 62 9032 59 9137 55 9242 51 9346 48 9452 43 9557 39 9661 36 9765 33 9868 31 9971 29 10075 26 10178 24
1b346bfba2,20 82 122 3 128 75 235 69 337 68 439 67 542 65 665 43 767 42 871 39 978 33 1086 26 1192 21 1297 17 1400 15 1503 13 1607 10 1712 6
de6e1b4095,
034034d17a,
c30dc2fb88,
64692bc1de,
760173ca87,
95eb72bdc1,
85ef988548,
0f72426c72,
10d142f54c,
cd8c487734,
117bd13f22,
4074911972,2925 5 3019 12 3105 27 3202 31 3299 35 3397 38 3492 44 3588 49 3686 52 3783 56 3881 59 3972 69 4068 74 4164 79 4261 83 4359 86 4459 87 4559 88 4660 88 4762 87 4863 87 4964 87 5065 87 5166 87 5266 88 5366 89 5467 89 5568 89 5669 89 5770 89 5871 89 5973 88 6075 87 6176 87 6277 87 6379 86 6481 85 6582 85 6684 84 6785 84 6886 84 6987 84 7088 84 7190 83 7291 83 7391 84 7492 84 7593 84 7694 84 7795 84 7896 84 7997 84 8099 83 8200 83 8301 83 8401 84 8502 84 8603 84 8705 83 8806 83 8907 83 9009 82 9110 82 9212 81 9313 81 9414 81 9515 81 9617 80 9719 79 9820 79 9922 78 10023 78 10125 77
01066c1de0,1 3737 3744 4 3753 86 3858 82 3962 79 4068 74 4184 59 4289 55 4393 52 4496 50 4621 26 4735 13 4838 11 4940 10 5043 8 5146 6
de5a42a506,
52739de8a0,1 707 709 100 811 99 913 98 1015 97 1117 96 1218 96 1318 97 1419 97 1520 97 1622 96 1723 96 1824 96 1926 95 2028 94 2130 93 2232 92 2334 91 2435 91 2537 90 2638 90 2740 89 2841 89 2942 89 3042 90 3144 89 3245 89 3346 89 3448 88 3549 88 3650 88 3751 88 3852 88 3954 87 4055 87 4156 87 4258 86 4359 86 4460 86 4561 86 4663 85 4764 85 4864 86 4965 86 5067 85 5168 85 5270 84 5371 84 5472 84 5573 84 5673 85 5774 85 5875 85 5976 85 6078 84 6180 83 6281 83 6382 83 6483 83 6584 83 6686 82 6788 81 6889 81 6991 80 7092 80 7194 79 7295 79 7397 78 7498 78 7599 78 7701 77 7803 76 7904 76 8005 76 8106 76 8208 75 8311 73 8413 72 8514 72 8616 71 8717 71 8818 71 8920 70 9022 69 9124 68 9226 67 9328 66 9430 65 9532 64 9634 63 9738 60 9840 59 9942 58 10044 57 10146 56
ad91e70d5c,
48c7477de8,28 74 128 75 226 78 324 81 423 83 522 85 621 87 721 88 820 90 919 92 1017 95 1116 9086
d3c6689f39,
a139ee59f1,
6350e7b9ea,5859 3 5960 5 6061 7 6162 8 6263 9 6364 11 6465 14 6566 17 6667 21 6768 24 6869 26 6970 29 7071 32 7172 35 7273 38 7374 40 7475 42 7576 43 7677 44 7778 45 7879 47 7980 48 8081 49 8182 50 8283 51 8384 53 8485 54 8586 54 8687 55 8788 55 8889 56 8990 57 9091 59 9192 60 9293 62 9394 65 9495 68 9596 70 9697 71 9798 71 9899 71 10000 71 10101 71
aa7589fa21,1 49 102 49 203 48 304 46 405 44 506 43 607 41 708 39 809 35 910 32 1011 26 1112 18
30b8d8ed35,30 72 131 72 232 72 333 72 434 72 535 72 636 72 738 71 839 71 941 70 1042 70 1144 69 1245 69 1346 69 1448 68 1550 67 1651 67 1753 66 1855 65 1956 65 2057 65 2158 65 2259 65 2360 65 2462 64 2564 63 2666 62 2767 62 2869 61 2970 61 3072 60 3173 60 3275 59 3376 59 3477 59 3578 59 3679 59 3781 58 3882 58 3983 58 4084 58 4185 58 4285 59 4386 59 4487 59 4589 58 4690 58 4791 58 4892 58 4993 58 5094 58 5196 57 5297 57 5399 56 5502 54 5605 52 5708 50 5810 49 5913 47 6015 46 6117 45 6220 43 6322 42 6425 40 6528 38 6630 37 6733 35 6836 33 6937 33 7039 32 7140 32 7240 33 7341 33 7441 34 7541 35 7641 36 7742 36 7843 36 7943 37 8044 37 8144 38 8244 39 8344 40 8444 41 8544 42 8644 43 8743 45 8841 48 8941 49 9040 51 9140 52 9240 53 9341 53 9441 54 9542 54 9642 55 9741 57 9840 59 9938 62 10037 64 10137 65
aa0ef6b439,1 19 102 19 203 19 304 19 405 20 506 20 607 20 708 20 809 21 910 21 1011 22 1112 22 1213 23 1314 23 1415 24 1516 25 1617 25 1718 26 1819 27 1920 28 2021 29 2122 29 2223 30 2324 31 2425 31 2526 32 2627 32 2728 32 2829 33 2930 33 3031 33 3132 34 3233 34 3334 34 3435 34 3536 34 3637 34 3738 34 3839 35 3940 35 4041 35 4142 35 4243 36 4344 36 4445 36 4546 37 4647 37 4748 37 4849 37 4950 37 5051 37 5152 37 5253 37 5354 37 5455 37 5556 36 5657 36 5758 36 5859 35 5960 35 6061 35 6162 35 6263 35 6364 35 6465 35 6566 36 6667 36 6768 37 6869 37 6970 38 7071 38 7172 39 7273 39 7374 40 7475 41 7576 41 7677 42 7778 42 7879 43 7980 44 8081 44 8182 45 8283 45 8384 46 8485 47 8586 47 8687 48 8788 48 8889 49 8990 49 9091 49 9192 49 9293 50 9394 50 9495 50 9596 50 9697 50 9798 50 9899 50 10000 50 10101 50
bd4aed9a86,51 51 152 51 254 50 355 50 456 50 557 50 658 50 759 50 860 50 961 50 1062 50 1163 50 1263 51 1364 51 1465 51 1566 51 1667 51 1768 51 1869 51 1969 52 2070 52 2170 53 2271 53 2372 53 2472 54 2573 54 2674 54 2774 55 2875 55 2976 55 3076 56 3176 57 3277 57 3377 58 3477 59 3578 59 3679 59 3779 60 3880 60 3981 60 4082 60 4183 60 4284 60 4385 60 4486 60 4587 60 4688 60 4789 60 4890 60 4991 60 5092 60 5193 60 5293 61 5394 61 5495 61 5596 61 5697 61 5798 61 5899 61 6000 61 6100 62 6201 62 6302 62 6403 62 6504 62 6605 62 6706 62 6807 62 6908 62 7009 62 7110 62 7211 62 7312 62 7413 62 7514 62 7615 62 7716 62 7817 62 7918 62 8019 62 8121 61 8222 61 8323 61 8425 60 8526 60 8628 59 8729 59 8831 58 8932 58 9034 57 9135 57 9237 56 9338 56 9439 56 9540 56 9641 56 9742 56 9843 56 9944 56 10045 56 10146 56
1c4d649995,1 75 102 79 203 83 304 85 405 86 506 87 607 89 708 90 809 91 910 93 1011 94 1112 96 1213 97 1314 99 1415 3939 5355 100 5457 99 5559 98 5662 96 5764 95 5866 94 5969 92 6072 90 6175 88 6277 87 6380 85 6483 83 6586 81 6688 80 6791 78 6893 77 6996 75 7098 74 7201 72 7303 71 7406 69 7508 68 7611 66 7713 65 7815 64 7918 62 8020 61 8123 59 8225 58 8328 56 8430 55 8533 53 8635 52 8737 51 8840 49 8942 48 9044 47 9146 46 9248 45 9351 43 9453 42 9555 41 9657 40 9759 39 9860 39 9962 38 10064 37 10165 37
c4e9c0dda0,1 22 102 22 203 22 304 22 405 22 506 22 607 22 708 21 809 21 910 20 1011 19 1112 19 1213 18 1314 18 1415 17 1516 17 1617 16 1718 15 1819 15 1920 14 2021 13 2122 12 2223 12 2324 11 2425 10 2526 10 2627 9 2728 9 2829 8 2930 8 3031 7 3132 7 3233 6 3334 6 3435 5 3536 5 3637 4 3738 4 3839 3 3940 3 4041 3 4142 2 4243 2 4344 2 4445 1 4546 1
5e008b90b6,
32a571418e,
6b28e2f3f5,1 18 102 19 203 20 304 21 405 22 506 22 607 23 708 23 809 23 910 24 1011 24 1112 24 1213 25 1314 25 1415 26 1516 27 1617 27 1718 28 1819 29 1920 30 2021 31 2122 31 2223 32 2324 33 2425 33 2526 34 2627 35 2728 36 2829 37 2930 38 3031 39 3132 40 3233 41 3334 43 3435 44 3536 46 3637 48 3738 49 3839 51 3940 52 4041 54 4142 55 4243 57 4344 59 4445 61 4549 59 4652 58 4755 57 4858 56 4961 56 5066 54 5179 43 5288 37 5401 27 5505 25 5609 24 5713 22 5818 20 5922 18 6025 17 6128 15 6232 13 6338 8 6443 4 7773 5 7873 6 7973 7 8074 7 8174 8 8275 8 8375 9 8476 9 8577 9 8678 9 8779 9 8880 9 8981 9 9082 9 9183 9 9284 9 9385 9 9486 9 9586 10 9687 10 9787 11 9888 11 9989 11 10090 11 10190 12
9a804d3e93,
9ab6cfe256,29 73 131 72 233 71 336 69 440 66 544 63 649 59 754 55 859 51 966 45 1070 42 1175 38 1279 35 1383 32 1487 29 1590 27 1693 25 1796 23 1899 21 2002 19 2104 18 2205 18 2307 17 2409 16 2511 15 2614 13 2716 12 2819 10 2922 8 3024 7 3126 6 3228 5 3330 4 3432 3 3533 3 3634 3 3736 2 3837 2 3939 1
fa2d86387e,
77b35c01c7,
aaf148d8c3,
a3e5e1d301,
59d6fd86f3,
294d7c8fa9,20 82 121 82 223 81 325 80 427 79 528 79 630 78 732 77 834 76 936 75 1038 74 1140 73 1242 72 1343 72 1444 72 1545 72 1646 72 1747 72 1847 73 1948 73 2048 74 2148 75 2248 76 2349 76 2450 76 2552 75 2653 75 2755 74 2857 73 2959 72 3061 71 3163 70 3265 69 3368 67 3470 66 3573 64 3676 62 3778 61 3880 60 3983 58 4085 57 4187 56 4290 54 4394 51 4497 49 4600 47 4703 45 4806 43 4908 42 5010 41 5112 40 5214 39 5316 38 5417 38 5518 38 5619 38 5720 38 5821 38 5922 38 6022 39 6123 39 6224 39 6324 40 6425 40 6525 41 6626 41 6727 41 6828 41 6929 41 7031 40 7132 40 7235 38 7338 36 7443 32 7548 28 7651 26 7755 23 7861 18 7965 15 8071 10 8177 5
70b7e1c459,
b9463e78e6,26 76 127 76 226 78 324 81 423 83 522 85 620 88 718 91 815 95 912 7674 8622 65 8727 17 8769 19
b59cadbfbe,89 13 190 13 292 12 393 12 495 11 597 10 699 9 801 8 902 8 1004 7 1106 6 1208 5 1309 5 1411 4 1513 3 1615 2 1717 1
20c2ec94c6,9595 1 9695 2 9795 3 9896 3 9996 4 10097 4 10197 5
8a2904c3aa,1 11 102 11 203 12 304 12 405 13 506 14 607 14 708 15 809 15 910 15 1011 15 1112 15 1213 15 1314 15 1415 15 1516 15 1617 15 1718 15 1819 15 1920 15 2021 15 2122 15 2223 14 2324 14 2425 14 2526 14 2627 14 2728 14 2829 14 2930 14 3031 14 3132 14 3233 14 3334 14 3435 14 3536 14 3637 14 3738 15 3839 15 3940 15 4041 16 4142 16 4243 16 4344 17 4445 17 4546 17 4647 18 4748 18 4849 19 4950 19 5051 20 5152 21 5253 21 5354 22 5455 23 5556 23 5657 24 5758 25 5859 25 5960 26 6061 26 6162 27 6263 27 6364 28 6465 28 6566 28 6667 29 6768 29 6869 30 6970 30 7071 31 7172 31 7273 31 7374 32 7475 32 7576 33 7677 33 7778 33 7879 34 7980 34 8081 34 8182 34 8283 34 8384 34 8485 35 8586 35 8687 35 8788 35 8889 35 8990 35 9091 36 9192 36 9293 37 9394 37 9495 38 9596 38 9697 39 9798 39 9899 40 10000 40 10101 41
221f271d8a,8268 13 8359 25 8454 31 8551 35 8649 38 8747 41 8846 43 8944 46 9042 49 9139 53 9237 56 9335 59 9434 61 9533 63 9632 65 9731 67 9831 68 9930 70 10030 71 10130 72
e510198a84,
4b2522e257,101 1 202 1 303 1 404 1
709f59e611,1 7676 7679 3 7683 95 7787 92 7892 88 7995 86 8097 85 8200 83 8303 81 8411 74 8518 68 8629 58 8734 54 8841 48 8957 2
91f0dc8f97,1 2119 2122 96 2223 94 2324 93 2425 92 2526 90 2627 88 2728 86 2829 84 2930 83 3031 82 3132 81 3233 80 3334 80 3435 79 3536 78 3637 77 3738 76 3839 74 3940 73 4041 72 4142 71 4243 70 4344 70 4445 69 4546 69 4647 68 4748 67 4849 66 4950 65 5051 65 5152 64 5253 63 5354 62 5455 61 5556 60 5657 59 5758 58 5859 57 5960 57 6061 56 6162 55 6263 52 6364 50 6465 48 6566 47 6667 46 6768 46 6869 45 6970 45 7071 45 7172 45 7273 45 7374 46 7475 46 7576 46 7677 46 7778 46 7879 46 7980 45 8081 44 8182 43 8283 42 8384 41 8485 41 8586 40 8687 39 8788 38 8889 36 8990 33 9091 32 9192 30 9293 28 9394 27 9495 26 9596 24 9697 23 9798 22 9899 20 10000 17 10101 15
980acb2f1d,1 12 102 12 203 11 304 11 405 9 506 8 607 8 708 7 809 7 910 6 1011 6 1112 5 1213 5 1314 4 1415 3 1516 3 1617 2 1718 2 1819 1 1920 1 2021 1 3738 1 3839 1 3940 2 4041 2 4142 2 4243 3 4344 3 4445 4 4546 5 4647 7 4748 8 4849 10 4950 11 5051 11 5152 12 5253 13 5354 14 5455 15 5556 16 5657 18 5758 19 5859 21 5960 22 6061 23 6162 24 6263 24 6364 25 6465 26 6566 27 6667 28 6768 29 6869 29 6970 30 7071 30 7172 31 7273 31 7374 31 7475 32 7576 32 7677 32 7778 32 7879 33 7980 33 8081 33 8182 34 8283 34 8384 34 8485 34 8586 34 8687 34 8788 34 8889 34 8990 33 9091 33 9192 33 9293 33 9394 32 9495 32 9596 32 9697 32 9798 32 9899 32 10000 32 10101 31
d3edd4d0d2,6263 2 6364 3 6465 3 6566 4 6667 5 6768 6 6869 8 6970 10 7071 13 7172 15 7273 16 7374 16 7475 17 7576 17 7677 17 7778 18 7879 18 7980 19 8081 20 8182 21 8283 22 8384 24 8485 26 8586 29 8687 31 8788 33 8889 35 8990 37 9091 40 9192 43 9293 47 9394 50 9495 53 9596 54 9697 55 9798 56 9899 57 10000 57 10101 57
78ad1df4a1,1 4241 4243 98 4344 96 4445 93 4546 91 4647 88 4748 86 4849 84 4950 82 5051 80 5152 78 5253 76 5354 74 5455 71 5556 69 5657 66 5758 63 5859 61 5960 59 6061 57 6162 54 6263 52 6364 49 6465 47 6568 42 6671 37 6775 30 6878 24 6982 18
ce32dfe7c3,
317a7a9f5e,1 15 102 15 203 15 304 14 405 14 506 14 607 14 708 14 809 13 910 13 1011 13 1112 13 1213 12 1314 12 1415 12 1516 11 1617 11 1718 11 1819 10 1920 10 2021 9 2122 8 2223 7 2324 6 2425 5 2526 5 2627 4 2728 3 2829 1
303f985155,
6654e84002,
27c28dd8be,15 87 117 86 219 85 321 84 423 83 525 82 627 81 730 79 832 78 934 77 1037 75 1139 74 1241 73 1343 72 1445 71 1547 70 1650 68 1753 66 1856 64 1958 63 2061 61 2163 60 2266 58 2369 56 2472 54 2575 52 2677 51 2780 49 2882 48 2984 47 3087 45 3189 44 3291 43 3393 42 3495 41 3597 40 3699 39 3801 38 3903 37 4004 37 4106 36 4208 35 4309 35 4411 34 4513 33 4615 32 4718 30 4820 29 4922 28 5025 26 5128 24 5231 22 5334 20 5437 18 5541 15 5644 13 5746 12 5848 11 5950 10 6052 9 6154 8 6258 5 6361 3 6463 2 6565 1 6666 1
74a717ddcb,7170 2 7268 5 7364 10 7459 16 7551 25 7645 32 7739 39 7835 44 7930 50 8025 56 8119 63 8215 68 8312 72 8410 75 8508 78 8608 79 8708 80 8809 80 8909 81 9011 80 9113 79 9214 79 9316 78 9418 77 9519 77 9621 76 9723 75 9825 74 9926 74 10027 74 10128 74
2803a5cf55,1658 26 1715 3 1752 67 1841 79 1939 82 2031 91 2129 94 2227 97 2325 7877
761fdaf070,
535920edd3,
39c3747602,1 9393 9396 99 9499 97 9601 96 9703 95 9806 93 9908 92 10011 90 10114 88
32f6748b0a,1 76 102 76 203 75 304 75 405 75 506 75 612 70 715 68 818 66 923 62 1027 59 1130 57 1232 56 1335 53 1438 51 1540 50 1642 48 1745 46 1846 46 1949 43 2051 42 2154 33 2257 27 2360 24 2463 21 2566 7 2575 10 2679 5
42579e0bc6,2122 1 2223 4 2324 8 2425 11 2526 13 2627 14 2728 16 2829 17 2930 20 3031 22 3132 25 3233 28 3334 31 3435 35 3536 38 3637 43 3738 48 3839 56 3940 62 4041 68 4142 79 4243 86 4344 96 4445 5757
e4fa7c6a7d,
63a371159d,
f959ffc6d9,54 48 155 48 256 48 357 48 459 47 560 47 662 46 764 45 866 44 967 44 1068 44 1169 44 1269 45 1369 46 1469 47 1569 48 1670 48 1771 48 1871 49 1971 50 2071 51 2171 52 2269 55 2368 57 2468 58 2568 59 2669 59 2770 59 2871 59 2973 58 3075 57 3176 57 3278 56 3379 56 3481 55 3584 53 3690 48 3797 42 3902 38 4006 35 4111 31 4215 28 4318 26 4422 23 4529 17 4633 14 4735 13 4836 13 4937 13 5039 12 5142 10 5244 9 5346 8 5448 7 5551 5 5654 3
c84e06f60f,1 31 102 31 203 30 304 30 405 30 506 30 607 30 708 30 809 29 910 29 1011 29 1112 28 1213 28 1314 28 1415 27 1516 27 1617 27 1718 26 1819 26 1920 25 2021 24 2122 21 2223 18 2324 16 2425 14 2526 13 2627 11 2728 10 2829 8 2930 7 3031 5 3132 4 3233 2
6ded3d4b61,
b8b0fe94b0,
5fb0953e0b,
64c76ea7a3,9166 3 9267 7 9368 10 9469 11 9570 11 9671 12 9772 12 9873 11 9974 11 10074 12 10175 12
05b824cf58,
b0998be638,
3bfe771dc8,
3a1e053394,18 84 120 83 222 82 325 80 427 79 530 77 633 75 736 73 840 70 943 68 1045 67 1148 65 1250 64 1353 62 1455 61 1557 60 1660 58 1762 57 1864 56 1966 55 2068 54 2170 53 2272 52 2373 52 2475 51 2577 50 2678 50 2780 49 2882 48 2983 48 3084 48 3186 47 3288 46 3389 46 3491 45 3593 44 3695 43 3797 42 3899 41 4001 40 4102 40 4204 39 4305 39 4406 39 4508 38 4609 38 4709 39 4810 39 4911 39 5012 39 5112 40 5213 40 5314 40 5416 39 5517 39 5618 39 5720 38 5821 38 5923 37 6024 37 6125 37 6227 36 6328 36 6429 36 6530 36 6631 36 6731 37 6832 37 6933 37 7033 38 7134 38 7235 38 7335 39 7436 39 7537 39 7637 40 7738 40 7839 40 7940 40 8041 40 8142 40 8243 40 8344 40 8445 40 8546 40 8647 40 8748 40 8849 40 8950 40 9051 40 9152 40 9253 40 9354 40 9456 39 9557 39 9658 39 9759 39 9861 38 9962 38 10064 37 10165 37
1f31e73ac9,1 2927 2930 97 3031 95 3132 93 3233 92 3334 90 3435 89 3536 88 3637 87 3738 85 3839 84 3940 83 4041 82 4142 81 4243 79 4344 77 4445 75 4546 73 4647 72 4748 70 4849 69 4950 68 5051 67 5152 65 5253 64 5354 63 5455 62 5556 61 5657 60 5758 59 5859 58 5960 57 6061 56 6162 54 6263 53 6364 51 6465 50 6566 49 6667 48 6768 47 6869 46 6970 45 7071 44 7172 42 7273 41 7374 40 7475 38 7576 37 7677 36 7778 35 7879 34 7980 33 8081 32 8182 31 8283 30 8384 29 8485 29 8586 28 8687 28 8788 28 8889 28 8990 28 9091 28 9192 28 9293 28 9394 28 9495 28 9596 29 9697 29 9798 29 9899 29 10000 30 10101 30
ec7745d84b,1010 1 1108 4 1206 7 1304 10 1403 12 1503 13 1602 15 1701 17 1798 21 1895 25 1992 29 2090 32 2187 36 2283 41 2381 44 2479 47 2579 48 2679 49 2780 49 2881 49 2981 50 3080 52 3180 53 3280 54 3383 52 3490 46 3598 39 3702 36 3804 14 3821 18 3906 5 3934 6 4039 2 5454 1 5554 2 5653 4 5752 6 5850 9 5949 11 6047 14 6142 20 6237 26 6334 30 6433 32 6532 34 6632 35 6733 35 6834 35 6935 35 7036 35 7138 34 7239 34 7339 35 7440 35 7541 35 7643 34 7745 33 7847 32 7950 30
b985fb0dfe,1914 6 2011 10 2106 16 2201 22 2300 24 2400 25 2501 25 2601 26 2701 27 2802 27 2900 30 2998 33 3096 36 3191 42 3287 47 3385 50 3482 54 3579 58 3678 60 3777 62 3877 63 3976 65 4076 66 4176 67 4277 67 4378 67 4478 68 4579 68 4680 68 4780 69 4881 69 4981 70 5082 70 5183 70 5284 70 5384 71 5485 71 5585 72 5686 72 5786 73 5887 73 5988 73 6089 73 6190 73 6290 74 6390 75 6490 76 6590 77 6691 77 6791 78 6892 78 6993 78 7094 78 7196 77 7297 77 7399 76 7499 77 7600 77 7700 78 7800 79 7900 80 8001 80 8102 80 8203 80 8304 80 8405 80 8506 80 8607 80 8708 80 8809 80 8909 81 9010 81 9111 81 9212 81 9313 81 9414 81 9514 82 9615 82 9716 82 9817 82 9918 82 10019 82 10120 82
72b009939a,
58360538fd,11 91 111 92 212 92 312 93 412 94 512 95 613 95 713 96 814 96 914 97 1015 97 1115 98 1214 8988
e8042ee36c,1212 1 1311 3 1411 4 1510 6 1610 7 1709 9 1809 10 1909 11 2010 11 2110 12 2210 13 2310 14 2410 15 2511 15 2611 16 2711 17 2812 17 2912 18 3012 19 3113 19 3213 20 3314 20 3414 21 3514 22 3614 23 3714 24 3814 25 3914 26 4013 28 4112 30 4212 31 4312 32 4412 33 4512 34 4613 34 4713 35 4813 36 4913 37 5013 38 5113 39 5213 40 5312 42 5412 43 5512 44 5612 45 5712 46 5812 47 5911 49 6010 51 6110 52 6209 54 6308 56 6407 58 6507 59 6607 60 6706 62 6806 63 6905 64 7004 66 7102 68 7200 71 7299 72 7396 76 7494 78 7593 80 7691 82 7788 86 7886 89 7985 90 8084 92 8182 95 8283 95 8384 94 8485 94 8586 94 8687 94 8788 94 8889 93 8990 93 9091 93 9192 92 9293 92 9394 92 9495 91 9596 91 9697 91 9798 90 9899 90 10000 90 10101 90
21f1e10952,1 1717 1720 99 1823 97 1924 97 2026 96 2128 95 2230 94 2331 94 2433 93 2535 92 2636 92 2738 91 2840 90 2942 89 3044 88 3146 87 3247 87 3349 86 3451 85 3552 85 3654 84 3755 84 3857 83 3958 83 4059 83 4160 83 4261 83 4362 83 4463 83 4564 83 4665 83 4767 82 4868 82 4969 82 5071 81 5172 81 5273 81 5375 80 5476 80 5577 80 5679 79 5780 79 5881 79 5983 78 6084 78 6185 78 6287 77 6388 77 6490 76 6591 76 6693 75 6794 75 6896 74 6997 74 7099 73 7201 72 7303 71 7405 70 7507 69 7609 68 7711 67 7813 66 7915 65 8017 64 8119 63 8222 61 8324 60 8426 59 8529 57 8631 56 8733 55 8836 53 8938 52 9040 51 9143 49 9245 48 9347 47 9449 46 9551 45 9653 44 9755 43 9857 42 9958 42 10060 41 10162 40
f3037afbee,1 3131 3135 98 3240 94 3345 90 3449 87 3553 84 3658 80 3764 75 3868 72 3970 71 4072 70 4174 69 4275 69 4376 69 4477 69 4577 70 4676 72 4774 75 4872 78 4969 82 5067 85 5165 88 5260 94 5357 4845
f6e2c5da67,
ad72eda039,
