id,rle_mask
af1140dc2f,
0f2540e5f7,1 16 102 16 203 16 304 17 405 18 506 20 607 22 708 24 809 26 910 28 1011 30 1112 33 1213 35 1314 38 1415 41 1516 45 1617 48 1718 51 1819 55 1920 58 2021 60 2122 62 2223 63 2324 64 2425 64 2526 65 2627 66 2728 69 2829 76 2930 82 3031 85 3132 87 3233 88 3334 88 3435 88 3536 88 3637 88 3738 88 3839 88 3940 89 4041 90 4142 93 4243 96 4344 98 4445 100 4546 1009 5556 100 5657 99 5758 100 5859 100 5960 100 6061 100 6162 100 6263 3939
c55beb0582,4344 5 4445 12 4546 15 4647 19 4748 29 4849 34 4950 38 5051 41 5152 45 5253 55 5354 60 5455 64 5556 67 5657 73 5758 80 5859 84 5960 88 6061 92 6162 4040
fe051a426a,3939 1 4038 3 4137 5 4237 6 4336 8 4435 10 4534 12 4632 15 4731 17 4830 19 4930 20 5029 22 5129 23 5228 25 5328 26 5428 27 5528 28 5628 29 5729 29 5829 30 5929 31 6029 32 6128 34 6228 35 6328 36 6427 38 6527 39 6626 41 6725 43 6824 45 6924 46 7023 48 7122 50 7222 51 7322 52 7422 53 7521 55 7621 56 7721 57 7821 58 7922 58 8022 59 8122 60 8222 61 8322 62 8422 63 8522 64 8621 66 8721 67 8821 68 8921 69 9021 70 9120 72 9220 73 9320 74 9420 75 9519 77 9619 78 9719 79 9819 80 9920 80 10020 81 10120 82
a0cfcb6546,75 27 175 28 275 29 374 31 474 32 574 33 673 35 772 37 870 40 969 42 1068 44 1167 46 1267 47 1366 49 1465 51 1564 53 1663 55 1762 57 1862 58 1960 61 2058 64 2157 66 2257 67 2357 68 2457 69 2557 70 2656 72 2756 73 2856 74 2956 75 3056 76 3155 78 3255 79 3355 80 3455 81 3554 83 3654 84 3753 86 3853 87 3952 89 4052 90 4151 92 4251 93 4350 95 4450 96 4549 98 4649 5553
5f664c10a2,
069c7fbb03,1 1313 1316 99 1419 97 1522 95 1625 93 1728 91 1832 88 1936 85 2040 82 2145 78 2249 75 2353 72 2458 68 2562 65 2666 62 2769 60 2872 58 2975 56 3078 54 3181 52 3284 50 3386 49 3488 48 3590 47 3691 47 3793 46 3894 46 3994 47 4095 47 4196 47 4297 47 4397 48 4498 48 4599 48 4701 47 4802 47 4904 46 5006 45 5108 44 5210 43 5314 40 5417 38 5521 35 5626 31 5730 28 5834 25 5938 22 6041 20 6144 18 6246 17 6347 17 6449 16 6550 16 6652 15 6753 15 6855 14 6956 14 7057 14 7159 13 7261 12 7363 11 7465 10 7568 8 7670 7 7773 5 7877 2
646f093b5f,
fb7cc4bd6c,1814 2 1842 3 1877 43 1938 16 1963 58 2035 87 2132 8070
d0c9e7f9c6,1498 2 1599 3 1699 4 1800 5 1902 3 2003 3 2104 3 2205 3 2306 3 2407 3 2509 3 2610 4 2626 1 2711 6 2726 2 2812 7 2826 3 2913 8 2926 4 3014 17 3115 17 3217 16 3318 16 3418 17 3519 17 3620 17 3721 17 3822 17 3923 17 4024 17 4124 18 4225 18 4326 18 4427 18 4527 19 4628 19 4728 20 4827 22 4927 23 5026 25 5127 25 5227 26 5328 26 5428 27 5529 27 5630 27 5730 28 5831 28 5931 29 6031 30 6132 30 6232 31 6332 32 6431 34 6531 35 6632 35 6732 36 6833 36 6934 36 7035 36 7137 35 7238 35 7339 35 7440 35 7541 35 7642 35 7743 35 7844 35 7945 35 8046 35 8147 35 8249 34 8350 34 8452 33 8554 32 8657 30 8759 29 8861 28 8963 27 9064 27 9166 26 9268 25 9369 25 9471 24 9573 23 9675 22 9776 22 9878 21 9979 21 10081 20 10182 20
3f01db328a,
7366dd0525,
b9e2f1d49a,71 31 171 32 269 35 366 39 464 42 560 47 656 52 752 57 850 60 948 63 1046 66 1145 68 1244 70 1343 72 1442 74 1542 75 1642 76 1742 77 1842 78 1944 77 2047 75 2150 73 2254 70 2358 67 2465 61 2580 47 2686 42 2791 38 2894 36 2998 33 3102 30 3205 28 3308 26 3410 25 3512 24 3613 24 3715 23 3816 23 3918 22 4019 22 4119 23 4219 24 4319 25 4418 27 4517 29 4617 30 4717 31 4816 33 4915 35 5013 38 5111 41 5208 45 5305 49 5405 50 5506 50 5625 32 5731 27 5834 25 5937 23 6040 21 6143 19 6247 16 6350 14 6453 12 6556 10 6659 8 6761 7 6864 5 6966 4 7068 3 7169 3 7271 2 7372 2 7473 2 7574 2 7676 1 7777 1 8686 1 8786 2 8887 2 8987 3 9088 3 9188 4 9287 6 9386 8 9485 10 9584 12 9684 13 9784 14 9886 13 9989 11 10091 10 10193 9
82724f83ce,1 7587 7616 71 7724 63 7829 58 7933 54 8036 51 8138 48 8241 43 8343 41 8445 40 8547 39 8650 37 8752 36 8854 35 8957 33 9060 31 9162 30 9266 27 9369 25 9472 23 9577 19 9683 14 9788 10 9891 8 9995 5
f5e331a0f0,
6bc1b58b5d,
6ce16dbcd4,1 4796 4811 27 4851 25
2340ad8cfb,19 83 120 83 222 82 324 81 425 81 527 80 628 80 729 80 831 79 932 79 1033 79 1135 78 1236 78 1338 77 1439 77 1540 77 1640 78 1741 78 1842 78 1942 79 2042 80 2142 81 2242 82 2342 83 2441 85 2540 87 2641 87 2742 87 2843 87 2944 87 3045 87 3146 87 3246 88 3347 88 3448 88 3548 89 3649 89 3750 89 3851 89 3952 89 4053 89 4154 89 4255 89 4356 89 4457 89 4557 90 4658 90 4758 91 4858 92 4958 93 5058 94 5159 94 5259 95 5359 96 5459 97 5559 98 5660 98 5761 98 5863 97 5964 97 6066 96 6167 96 6268 96 6370 95 6470 96 6571 96 6671 97 6769 3433
1533770ecc,1 38 102 38 203 39 304 39 405 39 506 37 607 32 708 28 809 17
b72e542ea7,3838 1 3939 1 4039 2 4140 2 4240 3 4341 3 4441 4 4542 4 4643 4 4743 5 4844 5 4944 6 5045 6 5146 6 5246 7 5347 7 5447 8 5548 8 5648 9 5749 9 5849 10 5950 10 6050 11 6151 11 6251 12 6352 12 6452 13 6553 13 6653 14 6754 14 6854 15 6955 15 7055 16 7155 17 7256 17 7356 18 7457 18 7557 19 7657 20 7758 20 7858 21 7958 22 8059 22 8159 23 8260 23 8360 24 8460 25 8560 26 8660 27 8761 27 8861 28 8961 29 9061 30 9161 31 9261 32 9361 33 9462 33 9562 34 9663 34 9763 35 9864 35 9964 36 10065 36 10165 37
96882dd4fa,1 6363 6365 100 6468 98 6570 97 6672 96 6774 95 6876 94 6979 92 7081 91 7183 90 7285 89 7388 87 7490 86 7592 85 7693 85 7795 84 7897 83 7999 82 8101 81 8203 80 8304 80 8406 79 8508 78 8610 77 8713 75 8815 74 8918 72 9022 69 9126 66 9231 62 9335 59 9441 54 9547 49 9654 43 9761 37 9873 26 9982 18 10085 16 10189 13
be721a303b,66 36 167 36 268 36 369 36 469 37 570 37 671 37 772 37 873 37 975 36 1076 36 1178 35 1279 35 1381 34 1482 34 1584 33 1685 33 1787 32 1889 31 1991 30 2092 30 2194 29 2295 29 2397 28 2499 27 2601 26 2703 25 2806 23 2908 22 3011 20 3113 19 3215 18 3317 17 3419 16 3521 15 3623 14 3725 13 3827 12 3929 11 4029 12 4130 12 4230 13 4331 13 4431 14 4531 15 4630 17 4730 18 4830 19 4931 19 5031 20 5132 20 5233 20 5333 21 5434 21 5535 21 5636 21 5738 20 5840 19 5944 16 6047 14 6151 11 6254 9 6357 7 6459 6 6561 5 6663 4 6765 3 6867 2 6969 1
06050de815,
7a8ef143fe,57 40 158 40 259 39 360 39 461 39 562 39 663 39 763 39 864 39 965 39 1066 39 1167 40 1268 40 1369 40 1470 41 1571 42 1673 42 1774 43 1875 44 1976 45 2077 45 2178 45 2279 45 2380 45 2482 44 2583 44 2685 43 2787 42 2889 41 2990 41 3092 40 3193 40 3295 39 3396 39 3498 38 3599 38 3701 37 3802 37 3904 36 4005 36 4107 35 4209 34 4310 34 4412 33 4514 32 4615 32 4717 31 4819 30 4921 29 5023 28 5125 27 5227 26 5329 25 5431 24 5533 23 5635 22 5737 21 5840 19 5942 18 6044 17 6147 15 6249 14 6352 12 6454 11 6556 10 6659 8 6761 7 6863 6 6966 4 7068 3 7171 1
9716120e4b,1 3122 3126 93 3233 83 3334 80 3435 76 3536 73 3637 68 3738 64 3839 59 3940 57 4041 55 4142 53 4243 51 4344 49 4445 47 4546 44 4647 42 4748 41 4849 40 4950 38 5051 36 5152 34 5253 31 5354 27 5455 25 5556 23 5657 21 5758 18 5859 16 5960 14 6061 11 6162 9 6263 7 6364 6 6465 3
ac30b3edde,35 67 136 67 238 66 339 66 440 66 541 66 643 65 744 65 845 65 946 65 1048 64 1149 64 1250 64 1352 63 1453 63 1555 62 1656 62 1758 61 1860 60 1962 59 2064 58 2165 58 2267 57 2368 57 2470 56 2571 56 2672 56 2773 56 2875 55 2976 55 3077 55 3178 55 3279 55 3380 55 3481 55 3582 55 3683 55 3784 55 3885 55 3986 55 4087 55 4188 55 4289 55 4390 55 4491 55 4592 55 4693 55 4794 55 4895 55 4996 55 5096 56 5197 56 5298 56 5399 56 5500 56 5600 57 5701 57 5802 57 5903 57 6005 56 6106 56 6208 55 6310 54 6412 53 6514 52 6616 51 6718 50 6820 49 6922 48 7024 47 7127 45 7230 43 7332 42 7434 41 7536 40 7638 39 7740 38 7841 38 7943 37 8044 37 8146 36 8247 36 8349 35 8450 35 8552 34 8653 34 8755 33 8856 33 8958 32 9059 32 9161 31 9262 31 9364 30 9465 30 9566 30 9668 29 9769 29 9870 29 9971 29 10072 29 10173 29
60b08464de,1 9088 9091 94 9192 90 9293 87 9394 83 9495 81 9596 78 9697 74 9798 71 9899 68 10000 64 10101 61
b81ebd84cc,
d6a0d579f1,
8169a50aec,5350 4 5448 7 5546 10 5643 14 5740 18 5838 21 5937 23 6035 26 6134 28 6232 31 6329 35 6426 39 6523 43 6621 46 6717 51 6813 56 6910 60 7009 62 7108 64 7208 65 7307 67 7407 68 7506 70 7606 71 7705 73 7805 74 7903 77 8002 79 8101 81 8199 84 8297 87 8396 89 8496 90 8595 92 8695 93 8795 94 8894 96 8992 1210
b26035f279,2324 1 2425 3 2526 5 2627 7 2728 8 2829 10 2930 11 3031 14 3132 16 3233 18 3334 21 3435 23 3536 25 3637 28 3738 30 3839 31 3940 33 4041 34 4142 35 4243 36 4344 37 4445 38 4546 39 4647 41 4748 42 4849 43 4950 44 5051 45 5152 46 5253 47 5354 47 5455 48 5556 48 5657 49 5758 49 5859 49 5960 50 6061 50 6162 50 6263 50 6364 50 6465 50 6566 50 6667 50 6768 51 6869 51 6970 51 7071 51 7172 51 7273 51 7374 51 7475 51 7576 52 7677 52 7778 52 7879 52 7980 53 8081 53 8182 53 8283 53 8384 53 8485 53 8586 54 8687 54 8788 54 8889 54 8990 55 9091 55 9192 55 9293 56 9394 56 9495 57 9596 57 9697 58 9798 58 9899 59 10000 60 10101 61
8a14fa3b33,1 4343 4370 75 4476 70 4586 61 4691 57 4795 54 4900 50 5005 46 5109 43 5213 40 5316 38 5419 36 5523 33 5627 30 5730 28 5833 26 5936 24 6039 22 6141 21 6244 19 6348 16 6453 12 6556 10 6658 9 6761 7 6863 6 6966 4 7069 2
7864dc7883,5252 1 5350 4 5449 6 5548 8 5648 9 5748 10 5848 11 5949 11 6049 12 6149 13 6249 14 6349 15 6449 16 6549 17 6649 18 6749 19 6848 21 6948 22 7048 23 7147 25 7247 26 7346 28 7445 30 7544 32 7643 34 7742 36 7840 39 7939 41 8037 44 8135 47 8233 50 8331 53 8432 53 8533 53 8635 52 8736 52 8837 52 8938 52 9039 52 9095 5 9140 52 9193 7 9241 59 9342 59 9443 58 9544 55 9645 52 9745 53 9846 53 9947 53 10048 53 10150 52
e37147b293,4849 3 4950 8 5051 34 5152 38 5253 44 5354 50 5455 56 5556 61 5657 73 5758 75 5859 78 5960 82 6052 4150
920dd2feba,
7d5345b3aa,
72ed4033ee,
c80cc9e84e,1 8181 8190 93 8299 85 8407 78 8515 71 8622 65 8728 60 8833 56 8939 51 9045 46 9151 41 9256 37 9361 33 9466 29 9572 24 9679 18 9785 13 9891 8 9997 3
1b554577bf,7273 8 7374 14 7475 18 7576 21 7677 23 7778 24 7879 26 7980 29 8081 32 8182 36 8283 40 8384 45 8485 49 8586 55 8687 64 8788 71 8889 77 8990 83 9091 90 9192 97 9293 909
80d492f994,22 80 123 80 223 81 324 81 424 82 525 82 625 83 726 83 826 84 927 84 1027 85 1128 85 1229 85 1329 86 1430 86 1531 86 1632 86 1733 86 1834 86 1934 87 2034 88 2135 88 2235 89 2334 91 2434 92 2534 93 2633 95 2733 96 2833 97 2933 98 3034 98 3134 99 3234 100 3335 100 3436 6766
226b8347aa,
13df1a9d29,
b0ac47bf6d,
6b2d8a1c1e,
9ac4e6c7fc,
b3df47aa9f,1 8686 8690 98 8793 96 8895 95 8997 94 9099 93 9201 92 9302 92 9403 92 9505 91 9608 89 9710 88 9812 87 9914 86 10016 85 10118 84
580a66f59a,
d1d882f7de,93 9 194 9 295 9 396 9 497 9 599 8 700 8 801 8 902 8 1003 8 1104 8 1204 9 1305 9 1406 9 1506 10 1606 11 1706 12 1806 13 1907 13 2008 13 2108 14 2209 14 2309 15 2410 15 2510 16 2611 16 2712 16 2813 16 2914 16 3016 15 3117 15 3218 15 3319 15 3420 15 3521 15 3622 15 3723 15 3824 15 3926 14 4027 14 4128 14 4229 14 4330 14 4431 14 4533 13 4634 13 4736 12 4839 10 4941 9 5044 7 5147 5 5251 2
c3214a300e,9291 2 9390 4 9490 5 9589 7 9689 8 9788 10 9888 11 9987 13 10086 15 10186 16
e483ed9136,1 3836 3839 95 3940 92 4041 90 4142 89 4243 88 4344 87 4445 86 4546 86 4647 85 4748 85 4849 86 4950 86 5051 86 5152 86 5253 86 5354 86 5455 84 5556 82 5657 79 5758 75 5859 72 5960 69 6061 66 6162 60 6263 53 6364 48 6465 43 6566 36 6667 29 6768 19
61ec0b181a,1 11 102 13 203 15 304 17 405 21 506 27 594 2 607 33 647 1 657 6 693 5 708 44 757 8 794 6 809 60 894 8 910 62 994 10 1011 66 1093 16 1112 73 1189 9013
070047d518,98 4 197 6 294 10 391 14 490 16 588 19 684 24 778 31 874 36 970 41 1060 52 1150 63 1241 73 1337 78 1434 82 1532 85 1623 8579
9bd1fdb232,4641 6 4736 12 4832 17 4927 23 5017 34 5111 41 5207 46 5303 51 5398 57 5494 62 5589 68 5682 76 5775 4427
5125c3b025,2627 1 2728 2 2829 2 2930 2 3031 3 3132 3 3233 3 3334 3 3435 3 3536 4 3637 4 3738 4 3839 5 3940 5 4041 5 4142 5 4243 5 4344 6 4445 6 4546 6 4647 6 4748 7 4849 7 4950 7 5051 8 5152 8 5253 9 5354 10 5455 12 5556 13 5657 14 5758 16 5859 17 5960 17 6061 18 6162 19 6263 20 6364 21 6465 22 6566 24 6667 27 6768 31 6869 33 6970 34 7071 35 7172 36 7273 37 7374 39 7475 42 7534 5 7576 44 7627 15 7677 68 7778 70 7879 72 7980 73 8081 73 8182 74 8283 74 8384 74 8485 74 8586 74 8687 74 8788 75 8889 75 8990 74 9091 74 9192 73 9293 73 9394 72 9495 73 9596 73 9697 73 9798 73 9899 73 10000 74 10101 74
77e92f7157,
0d14aedcd5,
b544b666a4,1 44 102 44 203 45 304 45 405 45 506 46 607 46 708 46 809 47 910 47 1011 47 1112 47 1213 47 1314 47 1415 47 1516 47 1617 48 1718 48 1819 48 1920 49 2021 49 2122 50 2223 51 2324 52 2425 53 2526 54 2627 56 2728 57 2829 58 2930 59 3031 61 3132 62 3233 63 3334 65 3435 66 3536 67 3637 68 3738 70 3839 71 3940 73 4041 74 4142 76 4243 77 4344 79 4445 81 4546 82 4647 84 4748 85 4849 87 4950 88 5051 89 5152 91 5253 92 5354 93 5455 94 5556 96 5657 97 5758 99 5859 4343
f9467f033a,
d9ef8f6403,
a79de3a9cd,1717 1 1817 2 1917 3 2017 4 2117 5 2217 6 2318 6 2419 6 2519 7 2620 7 2720 8 2821 8 2921 9 3022 9 3122 10 3222 11 3323 11 3423 12 3524 12 3624 13 3724 14 3823 16 3923 17 4023 18 4123 19 4224 19 4325 19 4426 19 4526 20 4627 20 4728 20 4829 20 4930 20 5031 20 5131 21 5232 19 5333 17 5434 16 5534 15 5635 14 5735 14 5835 14 5935 14 6035 14 6135 14 6235 15 6335 15 6435 16 6536 15 6636 16 6736 16 6837 16 6937 17 7037 17 7138 17 7238 18 7338 19 7439 19 7540 19 7640 20 7741 20 7841 21 7942 21 8042 22 8143 22 8243 23 8343 24 8443 26 8543 27 8642 29 8742 29 8842 30 8943 30 9043 31 9143 31 9243 32 9343 33 9443 34 9544 33 9644 34 9745 35 9846 35 9947 35 10048 35 10149 35
02dd21181c,58 44 159 44 259 45 360 45 460 46 560 47 660 48 760 49 861 49 961 50 1062 50 1162 51 1262 52 1363 52 1463 53 1564 53 1664 54 1764 55 1864 56 1965 56 2065 57 2165 58 2266 58 2366 59 2466 60 2567 60 2667 61 2768 61 2868 62 2969 62 3070 62 3170 63 3270 64 3371 64 3471 65 3571 66 3672 66 3772 67 3872 68 3973 68 4073 69 4174 69 4274 70 4375 70 4476 70 4576 71 4677 71 4778 71 4878 72 4979 72 5080 72 5181 72 5281 73 5382 73 5483 73 5584 73 5685 73 5785 74 5886 74 5987 74 6088 74 6189 74 6290 74 6391 74 6492 74 6593 74 6694 74 6795 74 6896 74 6997 74 7098 74 7199 74 7300 74 7402 73 7503 73 7604 73 7705 73 7806 73 7908 72 8009 72 8110 72 8211 72 8312 72 8413 72 8514 72 8615 72 8716 72 8817 72 8918 72 9020 71 9121 71 9222 71 9323 71 9423 72 9524 72 9625 72 9726 72 9827 72 9928 72 10028 73 10129 73
b664b27025,30 47 132 46 234 46 336 46 438 46 540 46 642 47 743 47 845 47 947 46 1048 46 1150 44 1251 44 1353 43 1454 43 1556 42 1658 41 1759 41 1861 40 1962 40 2064 40 2165 40 2267 39 2368 39 2470 38 2571 39 2672 39 2774 38 2875 39 2977 38 3078 38 3180 38 3281 38 3383 38 3485 37 3586 38 3688 37 3789 37 3891 36 3992 36 4094 35 4196 34 4298 33 4400 32 4502 31 4605 28 4707 27 4809 25 4911 24 5014 21 5117 18 5220 14 5323 9
1180277e3f,1 69 102 69 203 68 304 67 405 67 506 67 607 66 708 66 809 66 910 65 1011 64 1112 63 1213 62 1314 61 1415 60 1516 59 1617 58 1718 57 1819 56 1920 55 2021 53 2122 52 2223 49 2324 46 2428 40 2530 37 2633 33 2735 31 2836 30 2937 29 3039 27 3140 26 3241 25 3342 24 3443 22 3545 20 3646 19 3748 17 3849 16 3950 15 4052 13 4153 12 4254 11 4356 6
e4cc57f730,46 56 148 55 249 55 350 55 451 55 553 54 655 53 758 51 861 49 964 47 1068 44 1173 40 1280 34 1387 28 1493 23 1600 17 1707 11 1813 6 1919 1 9391 3 9487 8 9585 11 9684 13 9783 15 9883 16 9982 18 10082 19 10182 20
b9fd7d330a,3330 4 3424 11 3519 17 3613 24 3708 30 3801 38 3897 43 3994 47 4089 53 4185 58 4281 63 4377 68 4473 73 4571 76 4669 79 4767 82 4864 86 4960 91 5057 5145
182eb84479,25 77 126 77 227 77 328 77 429 77 529 78 629 79 730 79 830 80 930 81 1031 81 1132 81 1232 82 1333 82 1434 82 1534 83 1635 83 1736 83 1838 82 1940 81 2042 80 2144 79 2246 78 2348 77 2450 76 2552 75 2654 74 2756 73 2859 71 2961 70 3064 68 3167 66 3269 65 3372 63 3474 62 3577 60 3679 59 3781 58 3884 56 3986 55 4088 54 4189 54 4291 53 4393 52 4494 52 4596 51 4697 51 4799 50 4901 49 5003 48 5104 48 5206 47 5308 46 5410 45 5512 44 5614 43 5716 42 5817 42 5919 41 6021 40 6122 40 6224 39 6325 39 6426 39 6527 39 6629 38 6730 38 6831 38 6932 38 7034 37 7135 37 7236 37 7337 37 7439 36 7539 37 7640 37 7741 37 7843 36 7944 36 8045 36 8146 36 8247 36 8348 36 8449 36 8550 36 8651 36 8753 35 8854 35 8955 35 9056 35 9157 35 9258 35 9359 35 9460 35 9561 35 9662 35 9763 35 9864 35 9965 35 10065 36 10166 36
553655c199,1 1313 1326 89 1431 85 1534 83 1637 81 1740 79 1843 77 1948 73 2054 68 2158 65 2264 60 2368 57 2472 54 2575 52 2678 50 2781 48 2884 46 2986 45 3088 44 3190 43 3292 42 3395 40 3497 39 3599 38 3700 38 3802 37 3903 37 4004 37 4105 37 4205 38 4306 38 4407 38 4507 39 4608 39 4708 40 4809 40 4909 41 5010 41 5110 42 5211 42 5311 43 5412 43 5513 43 5613 44 5713 45 5812 47 5911 49 6011 50 6110 52 6209 54 6308 56 6407 58 6505 61 6604 63 6702 66 6800 69 6898 72 6997 74 7095 77 7193 80 7292 82 7390 85 7489 87 7587 90 7685 93 7784 95 7883 97 7981 2221
ca176eaab9,7071 1 7172 4 7273 7 7374 9 7475 10 7576 12 7677 12 7778 13 7879 14 7980 15 8081 16 8182 17 8283 18 8384 19 8485 20 8586 20 8687 21 8788 22 8889 23 8990 24 9091 25 9192 25 9293 26 9394 27 9495 28 9596 29 9697 30 9798 31 9899 31 10000 32 10101 33
a1db1ba4e9,3533 3 3632 5 3731 7 3830 9 3928 12 4027 14 4126 16 4225 18 4324 20 4423 22 4522 24 4621 26 4721 27 4822 27 4923 27 5024 27 5126 26 5228 25 5331 23 5433 22 5535 21 5637 20 5738 20 5840 19 5941 19 6043 18 6144 18 6245 18 6346 18 6447 18 6548 18 6649 18 6750 18 6852 17 6953 17 7053 18 7154 18 7254 19 7355 19 7455 20 7555 21 7656 21 7756 22 7855 24 7955 25 8056 25 8157 25 8257 26 8358 26 8459 26 8559 27 8660 27 8760 28 8861 28 8961 29 9062 29 9162 30 9263 30 9363 31 9464 31 9564 32 9664 33 9764 34 9865 34 9966 34 10067 34 10168 34
fffa0542df,
2fd6740e77,8784 4 8881 8 8979 11 9075 16 9173 19 9272 21 9371 23 9470 25 9570 26 9670 27 9770 28 9870 29 9971 29 10071 30 10172 30
90b7053440,1 86 102 86 203 86 304 86 405 86 506 87 607 87 708 88 809 88 910 88 1011 88 1112 89 1213 89 1314 89 1415 89 1516 89 1617 89 1718 89 1819 89 1920 89 2021 89 2122 89 2223 89 2324 89 2425 89 2526 89 2627 89 2728 90 2829 90 2930 91 3031 91 3132 92 3233 92 3334 93 3435 94 3536 96 3637 99 3738 6464
ed47d19004,2144 16 2233 33 2324 47 2425 52 2526 55 2627 59 2728 68 2829 73 2930 75 3031 83 3132 86 3233 88 3334 89 3435 89 3536 90 3637 90 3738 90 3839 90 3940 90 4041 90 4142 90 4243 90 4344 91 4445 93 4546 95 4647 97 4748 100 4849 2452 7329 65 7435 40 7476 6 7540 36 7646 31 7750 28 7854 25 7959 21 8064 17 8169 13 8274 9 8380 4
23b75fe183,6566 1 6667 2 6768 3 6869 4 6970 5 7071 6 7172 7 7273 8 7374 10 7475 11 7576 13 7677 15 7778 17 7879 19 7980 22 8081 24 8182 26 8283 29 8384 31 8485 34 8586 36 8687 38 8788 40 8889 42 8990 44 9091 46 9192 48 9293 50 9394 53 9495 56 9596 59 9697 61 9798 63 9899 64 10000 65 10101 67
917971eeb8,
00e9cff0f2,
319f3240b9,
8d1856dc1b,
e04bf08dff,
ebd7b4879f,
5d81dbf5ea,
f7e58da74f,8280 3 8380 4 8479 6 8578 8 8678 9 8778 10 8877 12 8977 13 9077 14 9177 15 9277 16 9376 18 9476 19 9576 20 9676 21 9776 22 9876 23 9976 24 10076 25 10176 26
21006cd47c,52 50 154 49 258 46 362 43 466 40 569 38 672 36 775 34 878 32 980 31 1082 30 1183 30 1285 29 1386 29 1488 28 1589 28 1690 28 1791 28 1892 28 1994 27 2095 27 2197 26 2299 25 2401 24 2502 24 2604 23 2706 22 2807 22 2908 22 3010 21 3112 20 3214 19 3316 18 3417 18 3519 17 3620 17 3722 16 3823 16 3924 16 4026 15 4127 15 4228 15 4330 14 4431 14 4533 13 4634 13 4736 12 4838 11 4940 10 5041 10 5143 9 5244 9 5345 9 5447 8 5548 8 5650 7 5752 6 5854 5 5955 5 6057 4 6159 3 6260 3 6362 2 6463 2 6565 1
2690474e7d,
5097350725,1 4743 4748 94 4849 91 4950 88 5051 85 5152 82 5253 79 5354 75 5455 73 5556 70 5657 68 5758 65 5859 61 5960 45 6061 40 6162 36 6263 30 6364 25 6465 21 6566 15 6667 11 6768 7 6869 2
bd971c3d86,
2999c30683,1 18 102 18 203 17 304 15 405 14 506 12 607 10 708 9 809 7 910 6 1011 4 1112 2 1213 1
a4d2a5df9f,
0753d119b6,1 9292 9343 20 9374 20 9484 11 9588 8 9693 4
e432bbadaf,2628 5 2728 23 2829 31 2930 38 3031 45 3132 54 3233 59 3334 64 3435 71 3536 79 3637 88 3738 94 3839 100 3940 6262
789b0007eb,8080 1 8176 6 8270 13 8359 25 8453 32 8548 38 8643 44 8738 50 8835 54 8913 9 8930 60 8994 1208
1b2a33253f,1 3330 3334 94 3435 90 3536 86 3637 83 3738 79 3839 76 3940 74 4041 73 4142 71 4243 70 4344 69 4445 67 4546 66 4647 65 4748 64 4849 63 4950 62 5051 61 5152 60 5253 60 5354 60 5455 60 5556 60 5657 60 5758 61 5859 61 5960 62 6061 62 6162 63 6263 63 6364 63 6465 62 6566 61 6667 60 6768 58 6869 55 6970 53 7071 51 7172 50 7273 49 7374 49 7475 48 7576 48 7677 49 7778 49 7879 48 7980 48 8081 48 8182 48 8283 47 8384 47 8485 47 8586 47 8687 47 8788 47 8889 47 8990 47 9091 47 9192 48 9293 48 9394 49 9495 49 9596 49 9697 49 9798 49 9899 49 10000 49 10101 49
8d5e51efb4,
fb773b7c69,2899 31 2994 37 3092 40 3191 42 3291 43 3391 44 3490 46 3589 48 3688 50 3785 54 3880 60 3976 65 4074 68 4173 70 4272 72 4371 74 4469 77 4568 79 4668 80 4770 79 4872 78 4974 77 5076 76 5178 75 5280 74 5381 74 5481 75 5580 77 5679 79 5776 83 5876 84 5977 84 6079 83 6181 82 6284 80 6387 78 6491 75 6594 73 6699 69 6803 66 6941 29 7048 23 7166 6
e265c37b89,7273 5 7374 10 7475 16 7576 20 7677 26 7778 31 7879 35 7980 39 8081 42 8182 44 8283 45 8384 46 8485 47 8586 47 8687 47 8788 47 8889 48 8990 49 9091 50 9192 52 9293 54 9394 57 9495 59 9596 62 9697 65 9798 68 9899 72 10000 75 10101 78
e563323c18,82 20 183 20 284 20 384 21 484 22 584 23 684 24 783 26 883 27 982 29 1081 31 1181 32 1280 34 1380 35 1480 36 1580 37 1680 38 1780 39 1879 41 1979 42 2078 44 2178 45 2278 46 2378 47 2477 49 2577 50 2676 52 2775 54 2874 56 2973 58 3073 59 3173 60 3274 60 3374 61 3475 61 3576 61 3677 61 3779 60 3880 60 3981 60 4082 60 4183 60 4283 61 4383 62 4483 63 4583 64 4682 66 4782 67 4882 68 4981 70 5081 71 5180 73 5279 75 5378 77 5476 80 5575 82 5675 83 5775 84 5875 85 5975 86 6075 87 6175 88 6274 90 6372 93 6470 96 6568 1614 8183 100 8284 100 8386 99 8487 99 8589 98 8690 98 8791 98 8891 99 8992 99 9093 99 9194 99 9295 99 9395 807
161704122f,
01f43eb833,8277 6 8369 15 8466 22 8562 31 8659 38 8754 54 8843 72 8937 962 9903 97 10008 93 10112 90
ccceb23dda,
9290c42ee0,
0b0e4210b3,93 9 194 9 295 9 396 9 497 9 598 9 699 9 800 9 902 8 1003 8 1104 8 1205 8 1306 8 1407 8 1508 8 1609 8 1711 7 1812 7 1914 6 2016 5 2118 4 2220 3 2321 3 2424 1
d63778e374,8181 1 8278 5 8376 8 8474 11 8573 13 8672 15 8770 18 8868 21 8967 23 9065 26 9163 29 9261 32 9360 34 9460 35 9558 38 9656 41 9755 43 9853 46 9951 49 10050 51 10148 54
2575b53c1d,
